order_item_id,order_id,product_id,quantity,unit_price,total_price,customer_id,order_date,status,shipping_city,shipping_state,first_name,last_name,email,city,state,created_at,product_name,category_id,supplier_id,price,stock_quantity,category_name,supplier_name,contact_email,country,payment_id,payment_date,amount,payment_method,currency
4275,1868,342,2,248.44,496.88,855,20-Jul-2022,pending,Phoenix,NY,Barbara,Hernandez,user855@gmail.com,Philadelphia,PA,23/10/2022,Eco Dog Food,9,19,248.44,428,Grocery,Diamond Jewel Traders,contact19@diamondjeweltraders.com,Canada,133,27/05/2022,1011.81,PayPal,USD
4961,2392,497,4,353.45,1413.8,839,10-Nov-2022,delivered,Chicago,PA,David,Garcia,user839@gmail.com,San Diego,TX,08/01/2020,Waterproof Backpack,10,5,353.45,889,Automotive,Summit Sports,contact5@summitsports.com,Germany,1991,17/12/2022,599.85,Bank Transfer,USD
1914,476,230,2,372.58,745.16,686,01-Oct-2022,processing,San Jose,AZ,Joseph,Martinez,user686@gmail.com,Los Angeles,IL,06/05/2021,Compact Blender,10,6,372.58,495,Automotive,City Electronics,contact6@cityelectronics.com,Germany,2847,18/09/2022,1138.97,Cash on Delivery,USD
891,1382,271,2,278.27,556.54,890,25-Oct-2022,pending,Phoenix,NY,Mary,Johnson,user890@gmail.com,San Jose,CA,06/04/2022,Wireless Mixer,13,13,278.27,267,Jewelry,Smart Gadget Supply,contact13@smartgadgetsupply.com,USA,2023,30/05/2022,435.8,Cash on Delivery,USD
4296,2512,249,2,158.77,317.54,914,08-Apr-2022,processing,Dallas,PA,Jessica,Anderson,user914@gmail.com,San Diego,CA,10/09/2021,Classic Blender,10,8,158.77,999,Automotive,Golden Shoe Supply,contact8@goldenshoesupply.com,India,878,23/06/2022,423.73,Credit Card,USD
2685,150,123,5,344.13,1720.65,594,11-Aug-2022,delivered,Houston,CA,Joseph,Martin,user594@gmail.com,Dallas,AZ,19/05/2022,Premium Vitamin Pack,1,15,344.13,678,Electronics,Sunrise Toys,contact15@sunrisetoys.com,India,704,16/06/2022,319.93,PayPal,USD
3605,2297,332,1,206.13,206.13,972,26-Mar-2022,delivered,Phoenix,TX,Jennifer,Gonzalez,user972@gmail.com,Houston,NY,07/06/2021,Rechargeable Mouse,13,27,206.13,680,Jewelry,AutoMax Supplies,contact27@automaxsupplies.com,USA,1602,26/12/2022,751.37,PayPal,USD
1083,1045,230,4,372.58,1490.32,931,22-Mar-2022,shipped,Los Angeles,PA,John,Miller,user931@gmail.com,Philadelphia,IL,13/12/2021,Compact Blender,10,6,372.58,495,Automotive,City Electronics,contact6@cityelectronics.com,Germany,1194,08/03/2022,75.52,Credit Card,USD
3705,754,41,1,460.86,460.86,213,22-Jul-2022,delivered,Chicago,CA,Charles,Moore,user213@gmail.com,Philadelphia,AZ,28/12/2021,Wireless Blender,10,33,460.86,572,Automotive,TechCore Supply,contact33@techcoresupply.com,Mexico,748,19/03/2022,1001.19,Cash on Delivery,USD
580,1238,92,1,47.83,47.83,941,04-Aug-2022,processing,San Diego,TX,Jessica,Taylor,user941@gmail.com,Chicago,TX,03/08/2022,Adjustable Keyboard,1,26,47.83,253,Electronics,GreenLeaf Organics,contact26@greenleaforganics.com,China,1841,12/04/2022,699.54,Credit Card,USD
1666,2177,288,4,177.92,711.68,831,01-Dec-2022,pending,Houston,TX,Elizabeth,Miller,user831@gmail.com,Chicago,IL,14/05/2020,Smart T-Shirt,13,33,177.92,278,Jewelry,TechCore Supply,contact33@techcoresupply.com,Mexico,1663,16/10/2022,311.39,Bank Transfer,USD
3568,1436,37,4,27.81,111.24,731,24-Nov-2022,delivered,New York,CA,Richard,Brown,user731@gmail.com,New York,CA,30/10/2020,Premium Keyboard,4,3,27.81,355,Clothing,Prime Home Goods,contact3@primehomegoods.com,Canada,2906,27/02/2022,913.91,Credit Card,USD
2929,1616,10,3,115.69,347.07,233,29-Sep-2022,shipped,Dallas,PA,Thomas,Anderson,user233@gmail.com,Phoenix,CA,07/01/2022,Classic T-Shirt,2,35,115.69,103,Home Appliances,Urban Office Depot,contact35@urbanofficedepot.com,India,2477,01/10/2022,1072.65,Bank Transfer,USD
4203,1170,178,4,43.28,173.12,307,24-Jul-2022,delivered,New York,TX,Michael,Thomas,user307@gmail.com,Philadelphia,AZ,28/04/2020,Waterproof Toy Car,13,30,43.28,795,Jewelry,Golden State Gadgets,contact30@goldenstategadgets.com,India,507,28/08/2022,809.41,Bank Transfer,USD
3923,1238,213,3,257.85,773.55,941,04-Aug-2022,processing,San Diego,TX,Jessica,Taylor,user941@gmail.com,Chicago,TX,03/08/2022,Eco Vitamin Pack,15,30,257.85,678,Garden & Outdoor,Golden State Gadgets,contact30@goldenstategadgets.com,India,2524,10/06/2022,260.77,PayPal,USD
1550,1490,315,3,109.87,329.61,557,17-Aug-2022,processing,San Antonio,NY,Jennifer,Smith,user557@gmail.com,San Antonio,CA,13/06/2020,Portable Mouse,3,20,109.87,545,Books,Wellness Direct,contact20@wellnessdirect.com,Germany,423,13/08/2022,768.9,Cash on Delivery,USD
1086,1814,41,1,460.86,460.86,743,11-Mar-2022,pending,Houston,IL,Susan,Williams,user743@gmail.com,Chicago,NY,19/06/2020,Wireless Blender,10,33,460.86,572,Automotive,TechCore Supply,contact33@techcoresupply.com,Mexico,79,31/05/2022,762.48,PayPal,USD
219,2938,159,2,35.08,70.16,106,07-Jul-2022,processing,Phoenix,CA,Jessica,Hernandez,user106@gmail.com,Dallas,CA,10/02/2022,Smart Dog Food,10,11,35.08,860,Automotive,PetCare Partners,contact11@petcarepartners.com,India,842,24/06/2022,502.2,Cash on Delivery,USD
747,1223,340,2,298.49,596.98,228,14-Sep-2022,shipped,Houston,NY,Richard,Davis,user228@gmail.com,Philadelphia,TX,09/07/2021,Classic Notebook,12,11,298.49,582,Pet Supplies,PetCare Partners,contact11@petcarepartners.com,India,295,20/04/2022,930.13,Credit Card,USD
1402,816,179,2,273.45,546.9,928,28-Dec-2022,shipped,San Antonio,CA,Karen,Anderson,user928@gmail.com,Los Angeles,CA,09/01/2020,Eco Vitamin Pack,9,1,273.45,620,Grocery,Global Tech Distributors,contact1@globaltechdistributors.com,China,51,29/08/2022,224.5,Cash on Delivery,USD
3877,1091,374,3,152.61,457.83,613,17-Feb-2022,processing,New York,PA,Sarah,Hernandez,user613@gmail.com,San Diego,TX,19/10/2021,Rechargeable Monitor,3,17,152.61,218,Books,BeautyLine Wholesale,contact17@beautylinewholesale.com,India,1881,25/07/2022,833.64,Credit Card,USD
2005,1868,327,1,232.81,232.81,855,20-Jul-2022,pending,Phoenix,NY,Barbara,Hernandez,user855@gmail.com,Philadelphia,PA,23/10/2022,Compact Backpack,3,30,232.81,326,Books,Golden State Gadgets,contact30@goldenstategadgets.com,India,133,27/05/2022,1011.81,PayPal,USD
2832,946,65,2,347.94,695.88,838,07-Apr-2022,delivered,San Jose,TX,Robert,Taylor,user838@gmail.com,San Antonio,CA,24/12/2020,Classic Board Game,3,28,347.94,737,Books,OfficeBox Distributors,contact28@officeboxdistributors.com,USA,2012,06/11/2022,837.03,Cash on Delivery,USD
4545,652,283,3,482.03,1446.09,821,01-Jul-2022,shipped,Houston,CA,Thomas,Moore,user821@gmail.com,New York,PA,21/11/2022,Premium Shampoo,1,6,482.03,31,Electronics,City Electronics,contact6@cityelectronics.com,Germany,2200,06/11/2022,133.62,PayPal,USD
3663,812,333,1,119.6,119.6,42,11-Jul-2022,returned,Phoenix,NY,James,Jackson,user42@gmail.com,New York,CA,30/01/2021,Premium Speaker,11,1,119.6,864,Office Supplies,Global Tech Distributors,contact1@globaltechdistributors.com,China,1649,29/10/2022,549.03,Bank Transfer,USD
3924,2392,155,4,100.61,402.44,839,10-Nov-2022,delivered,Chicago,PA,David,Garcia,user839@gmail.com,San Diego,TX,08/01/2020,Adjustable Headphones,6,21,100.61,869,Sports & Outdoors,West Coast Electronics,contact21@westcoastelectronics.com,Mexico,1991,17/12/2022,599.85,Bank Transfer,USD
1540,1105,199,2,410.31,820.62,562,23-Jan-2022,returned,San Antonio,CA,Linda,Hernandez,user562@gmail.com,New York,IL,18/01/2021,Compact Toy Car,11,21,410.31,84,Office Supplies,West Coast Electronics,contact21@westcoastelectronics.com,Mexico,16,05/06/2022,1060.22,Bank Transfer,USD
171,2315,8,4,426.19,1704.76,967,18-Nov-2022,shipped,Philadelphia,CA,Jessica,Jackson,user967@gmail.com,Philadelphia,CA,04/04/2020,Wireless Desk Lamp,6,40,426.19,857,Sports & Outdoors,Metro Gadget Hub,contact40@metrogadgethub.com,USA,2228,06/07/2022,409.19,Bank Transfer,USD
4718,2411,370,3,6.63,19.89,247,31-Dec-2022,delivered,Houston,CA,David,Martinez,user247@gmail.com,Phoenix,CA,08/08/2022,Classic Soccer Ball,2,26,6.63,446,Home Appliances,GreenLeaf Organics,contact26@greenleaforganics.com,China,940,04/04/2022,1099.45,Bank Transfer,USD
4858,996,484,1,278.22,278.22,544,04-May-2022,delivered,San Antonio,TX,Karen,Williams,user544@gmail.com,New York,PA,12/12/2022,Compact Sneakers,10,34,278.22,99,Automotive,Lifestyle Brands Co,contact34@lifestylebrandsco.com,India,2197,17/05/2022,911.56,Credit Card,USD
4927,2029,303,1,396.14,396.14,1,20-Apr-2022,delivered,San Antonio,TX,Susan,Wilson,user1@gmail.com,Houston,PA,17/12/2022,Classic Blender,2,24,396.14,509,Home Appliances,Pacific Sports,contact24@pacificsports.com,India,2801,16/03/2022,915.29,PayPal,USD
1336,1651,294,4,102.99,411.96,507,25-Sep-2022,processing,San Antonio,TX,Thomas,Hernandez,user507@gmail.com,Houston,AZ,02/10/2022,Portable Vitamin Pack,5,2,102.99,66,Shoes,Urban Fashion Co,contact2@urbanfashionco.com,Mexico,29,05/07/2022,219.63,Credit Card,USD
1976,2317,424,5,342.26,1711.3,627,26-Mar-2022,cancelled,Dallas,CA,Linda,Brown,user627@gmail.com,San Diego,TX,11/11/2021,Classic Keyboard,14,18,342.26,76,Health,GardenPro Supplies,contact18@gardenprosupplies.com,India,2910,03/01/2022,843.56,Bank Transfer,USD
273,821,359,2,414.54,829.08,111,30-Mar-2022,delivered,Dallas,IL,Patricia,Williams,user111@gmail.com,Chicago,CA,29/09/2021,Classic Shampoo,12,40,414.54,44,Pet Supplies,Metro Gadget Hub,contact40@metrogadgethub.com,USA,1558,17/02/2022,171.92,Bank Transfer,USD
67,2048,380,4,265.41,1061.64,985,09-Oct-2022,shipped,Phoenix,CA,Susan,Davis,user985@gmail.com,Phoenix,TX,09/10/2021,Eco Monitor,11,29,265.41,690,Office Supplies,PetWorld Wholesale,contact29@petworldwholesale.com,China,1244,12/02/2022,971.9,Bank Transfer,USD
3988,2222,466,1,86.21,86.21,828,19-Aug-2022,processing,Los Angeles,AZ,Jennifer,Garcia,user828@gmail.com,Chicago,IL,07/11/2020,Smart Soccer Ball,1,15,86.21,484,Electronics,Sunrise Toys,contact15@sunrisetoys.com,India,523,22/06/2022,1109.21,Bank Transfer,USD
1054,1110,215,3,75.72,227.16,224,12-Feb-2022,delivered,San Jose,CA,Patricia,Smith,user224@gmail.com,San Antonio,TX,21/10/2021,Portable Headphones,13,19,75.72,504,Jewelry,Diamond Jewel Traders,contact19@diamondjeweltraders.com,Canada,1343,01/05/2022,921.1,Bank Transfer,USD
397,901,29,4,447.67,1790.68,642,29-Jul-2022,cancelled,Philadelphia,TX,Barbara,Martin,user642@gmail.com,Phoenix,CA,24/01/2021,Waterproof Mouse,12,22,447.67,597,Pet Supplies,Lone Star Apparel,contact22@lonestarapparel.com,Germany,791,30/01/2022,286.73,Cash on Delivery,USD
574,2579,246,2,174.63,349.26,299,04-Nov-2022,delivered,Philadelphia,CA,Jennifer,Williams,user299@gmail.com,Houston,NY,04/06/2020,Adjustable Keyboard,10,5,174.63,11,Automotive,Summit Sports,contact5@summitsports.com,Germany,892,24/03/2022,751.2,Cash on Delivery,USD
1362,1167,187,4,412.71,1650.84,413,01-Aug-2022,returned,Philadelphia,AZ,Michael,Smith,user413@gmail.com,San Jose,CA,02/11/2020,Classic Necklace,3,40,412.71,365,Books,Metro Gadget Hub,contact40@metrogadgethub.com,USA,458,18/04/2022,601.36,Cash on Delivery,USD
4985,148,291,4,18.43,73.72,595,20-Aug-2022,processing,Dallas,TX,Charles,Rodriguez,user595@gmail.com,Los Angeles,CA,01/02/2022,Wireless Blender,7,24,18.43,527,Beauty & Personal Care,Pacific Sports,contact24@pacificsports.com,India,1387,12/05/2022,361.02,Cash on Delivery,USD
4657,1841,50,5,446.09,2230.45,859,16-Aug-2022,delivered,San Antonio,TX,Sarah,Taylor,user859@gmail.com,Philadelphia,AZ,08/07/2021,Waterproof Headphones,12,26,446.09,850,Pet Supplies,GreenLeaf Organics,contact26@greenleaforganics.com,China,2921,05/10/2022,1085.42,PayPal,USD
2522,2773,411,4,417.15,1668.6,478,11-Nov-2022,returned,San Jose,CA,Joseph,Hernandez,user478@gmail.com,Phoenix,AZ,05/08/2021,Premium Backpack,11,29,417.15,421,Office Supplies,PetWorld Wholesale,contact29@petworldwholesale.com,China,957,06/12/2022,1029.57,Cash on Delivery,USD
974,2366,203,2,34.72,69.44,750,16-Jun-2022,processing,Phoenix,CA,Susan,Wilson,user750@gmail.com,San Antonio,NY,20/03/2022,Eco Board Game,15,38,34.72,925,Garden & Outdoor,ActiveLife Sports,contact38@activelifesports.com,Germany,2507,08/01/2022,846.58,Credit Card,USD
4911,2637,51,1,82.01,82.01,162,21-Dec-2022,shipped,Los Angeles,TX,Patricia,Hernandez,user162@gmail.com,Phoenix,CA,23/02/2022,Premium T-Shirt,8,9,82.01,654,Toys & Games,Metro Office Solutions,contact9@metroofficesolutions.com,Mexico,2577,12/03/2022,181.59,PayPal,USD
2995,1730,468,5,409.62,2048.1,421,17-Apr-2022,shipped,Philadelphia,AZ,Karen,Wilson,user421@gmail.com,San Antonio,NY,03/10/2021,Premium T-Shirt,7,6,409.62,146,Beauty & Personal Care,City Electronics,contact6@cityelectronics.com,Germany,1997,12/01/2022,327.26,Credit Card,USD
4793,1951,478,5,308.94,1544.7,688,24-Nov-2022,processing,Phoenix,CA,David,Martinez,user688@gmail.com,Los Angeles,CA,21/04/2022,Rechargeable Shampoo,8,35,308.94,871,Toys & Games,Urban Office Depot,contact35@urbanofficedepot.com,India,2750,01/08/2022,128.89,Cash on Delivery,USD
1672,2694,23,5,232.08,1160.4,115,10-May-2022,delivered,Los Angeles,TX,Linda,Garcia,user115@gmail.com,San Antonio,TX,29/10/2021,Portable Blender,15,25,232.08,536,Garden & Outdoor,Bright Kids Toys,contact25@brightkidstoys.com,Mexico,2116,17/08/2022,840.35,Cash on Delivery,USD
3652,1668,176,1,317.03,317.03,129,31-Jul-2022,pending,Houston,TX,James,Gonzalez,user129@gmail.com,San Diego,NY,28/05/2020,Classic Sneakers,9,19,317.03,576,Grocery,Diamond Jewel Traders,contact19@diamondjeweltraders.com,Canada,2408,04/06/2022,1131.19,Bank Transfer,USD
1729,689,207,2,403.74,807.48,383,20-Apr-2022,delivered,San Diego,CA,Sarah,Wilson,user383@gmail.com,Dallas,NY,28/12/2020,Premium Backpack,15,21,403.74,573,Garden & Outdoor,West Coast Electronics,contact21@westcoastelectronics.com,Mexico,1768,29/07/2022,958.24,PayPal,USD
1835,1094,368,1,96.06,96.06,504,19-Jul-2022,returned,Los Angeles,PA,James,Gonzalez,user504@gmail.com,Dallas,AZ,17/07/2021,Eco Monitor,11,31,96.06,343,Office Supplies,Midwest Fashion Group,contact31@midwestfashiongroup.com,USA,2163,15/05/2022,312.21,Cash on Delivery,USD
1244,2625,401,2,331.82,663.64,571,16-Dec-2022,shipped,San Antonio,TX,Sarah,Anderson,user571@gmail.com,San Antonio,AZ,18/08/2021,Premium Keyboard,5,16,331.82,146,Shoes,FreshGrocer Distribution,contact16@freshgrocerdistribution.com,Mexico,2157,06/12/2022,938.5,PayPal,USD
3293,1657,327,3,232.81,698.43,693,29-May-2022,shipped,Houston,IL,James,Wilson,user693@gmail.com,Los Angeles,IL,30/11/2021,Compact Backpack,3,30,232.81,326,Books,Golden State Gadgets,contact30@goldenstategadgets.com,India,185,16/10/2022,1107.8,Cash on Delivery,USD
4536,1949,244,5,366.44,1832.2,169,15-Jul-2022,shipped,Dallas,CA,Barbara,Smith,user169@gmail.com,Philadelphia,CA,16/02/2021,Smart Dog Food,1,19,366.44,995,Electronics,Diamond Jewel Traders,contact19@diamondjeweltraders.com,Canada,2433,04/07/2022,184.39,PayPal,USD
2230,833,283,4,482.03,1928.12,653,12-Dec-2022,processing,Philadelphia,CA,Jennifer,Anderson,user653@gmail.com,San Jose,AZ,06/02/2021,Premium Shampoo,1,6,482.03,31,Electronics,City Electronics,contact6@cityelectronics.com,Germany,1774,09/01/2022,277.83,PayPal,USD
2755,1882,128,3,481.82,1445.46,273,27-Nov-2022,returned,Philadelphia,TX,Patricia,Anderson,user273@gmail.com,New York,TX,13/06/2022,Adjustable Necklace,6,8,481.82,356,Sports & Outdoors,Golden Shoe Supply,contact8@goldenshoesupply.com,India,1110,29/09/2022,1054.21,PayPal,USD
3707,611,463,2,346.27,692.54,925,13-Oct-2022,shipped,Los Angeles,NY,Mary,Anderson,user925@gmail.com,New York,IL,08/12/2020,Smart Shampoo,2,12,346.27,394,Home Appliances,AutoParts Hub,contact12@autopartshub.com,Germany,1661,12/11/2022,245.19,Bank Transfer,USD
518,2967,56,4,94.06,376.24,161,30-Jul-2022,delivered,Los Angeles,CA,Susan,Garcia,user161@gmail.com,Dallas,IL,13/09/2022,Wireless Blender,4,39,94.06,606,Clothing,HomeComfort Imports,contact39@homecomfortimports.com,USA,1697,21/04/2022,462.72,Cash on Delivery,USD
3537,2796,126,5,416.59,2082.95,772,20-Jul-2022,processing,San Antonio,IL,Linda,Moore,user772@gmail.com,San Jose,CA,13/05/2021,Rechargeable Drill,10,24,416.59,460,Automotive,Pacific Sports,contact24@pacificsports.com,India,1363,19/03/2022,1159.52,PayPal,USD
2939,1462,250,5,17.55,87.75,495,23-Apr-2022,processing,Houston,TX,James,Miller,user495@gmail.com,New York,CA,28/09/2021,Eco Desk Lamp,1,37,17.55,143,Electronics,Sunset Jewelry Group,contact37@sunsetjewelrygroup.com,Germany,1890,23/12/2022,890.22,PayPal,USD
377,109,26,1,247.86,247.86,710,15-Jul-2022,pending,San Diego,TX,Susan,Lopez,user710@gmail.com,Phoenix,CA,02/12/2020,Wireless Keyboard,14,35,247.86,843,Health,Urban Office Depot,contact35@urbanofficedepot.com,India,2964,18/10/2022,858.82,PayPal,USD
1530,158,89,2,293.01,586.02,429,28-Jun-2022,processing,San Jose,TX,Karen,Martinez,user429@gmail.com,San Diego,IL,04/01/2022,Compact Notebook,2,20,293.01,370,Home Appliances,Wellness Direct,contact20@wellnessdirect.com,Germany,1423,28/07/2022,1011.05,PayPal,USD
3929,2348,24,1,160.61,160.61,1000,05-Jul-2022,pending,New York,CA,Mary,Smith,user1000@gmail.com,Dallas,TX,21/09/2021,Rechargeable Board Game,13,15,160.61,861,Jewelry,Sunrise Toys,contact15@sunrisetoys.com,India,470,08/04/2022,134.28,Cash on Delivery,USD
1934,1681,130,5,393.65,1968.25,192,24-Sep-2022,shipped,New York,IL,Patricia,Taylor,user192@gmail.com,Chicago,TX,02/06/2022,Wireless Monitor,7,30,393.65,156,Beauty & Personal Care,Golden State Gadgets,contact30@goldenstategadgets.com,India,607,20/05/2022,520.08,Cash on Delivery,USD
4728,989,258,4,315.91,1263.64,240,09-Apr-2022,delivered,Phoenix,TX,Barbara,Johnson,user240@gmail.com,San Jose,TX,04/03/2021,Compact Soccer Ball,12,21,315.91,15,Pet Supplies,West Coast Electronics,contact21@westcoastelectronics.com,Mexico,1393,22/12/2022,829.27,Cash on Delivery,USD
357,507,164,3,224.64,673.92,697,30-Jan-2022,processing,San Diego,CA,John,Moore,user697@gmail.com,Philadelphia,CA,20/02/2020,Premium Speaker,10,16,224.64,214,Automotive,FreshGrocer Distribution,contact16@freshgrocerdistribution.com,Mexico,2085,21/02/2022,897.78,Cash on Delivery,USD
2420,2154,401,3,331.82,995.46,403,23-Nov-2022,processing,Philadelphia,TX,William,Gonzalez,user403@gmail.com,Phoenix,CA,13/03/2022,Premium Keyboard,5,16,331.82,146,Shoes,FreshGrocer Distribution,contact16@freshgrocerdistribution.com,Mexico,2453,06/06/2022,1028.2,Credit Card,USD
2221,15,271,4,278.27,1113.08,146,18-Sep-2022,delivered,Dallas,AZ,Richard,Martinez,user146@gmail.com,Dallas,TX,13/11/2022,Wireless Mixer,13,13,278.27,267,Jewelry,Smart Gadget Supply,contact13@smartgadgetsupply.com,USA,1472,09/10/2022,897.43,PayPal,USD
4167,2474,19,2,56.61,113.22,431,30-Sep-2022,delivered,Dallas,CA,Robert,Johnson,user431@gmail.com,San Diego,NY,26/04/2020,Compact Speaker,10,26,56.61,144,Automotive,GreenLeaf Organics,contact26@greenleaforganics.com,China,126,05/05/2022,75.33,Credit Card,USD
1681,791,454,1,291.56,291.56,330,28-Oct-2022,pending,San Jose,TX,Elizabeth,Anderson,user330@gmail.com,San Diego,TX,21/06/2020,Eco Vitamin Pack,12,36,291.56,513,Pet Supplies,Prime Auto Accessories,contact36@primeautoaccessories.com,Mexico,1258,01/09/2022,408.02,Bank Transfer,USD
1017,739,235,5,151.42,757.1,823,12-Apr-2022,shipped,Philadelphia,TX,Linda,Jackson,user823@gmail.com,Dallas,CA,22/08/2022,Eco Monitor,3,9,151.42,68,Books,Metro Office Solutions,contact9@metroofficesolutions.com,Mexico,256,09/05/2022,1010.62,Credit Card,USD
579,1733,77,4,70.39,281.56,773,11-Feb-2022,processing,Phoenix,AZ,Richard,Jackson,user773@gmail.com,Chicago,CA,06/02/2021,Adjustable Speaker,6,39,70.39,29,Sports & Outdoors,HomeComfort Imports,contact39@homecomfortimports.com,USA,1680,26/05/2022,1048.74,PayPal,USD
510,527,161,5,249.26,1246.3,719,14-Dec-2022,processing,San Diego,AZ,Robert,Taylor,user719@gmail.com,Phoenix,TX,15/01/2022,Waterproof Speaker,7,39,249.26,726,Beauty & Personal Care,HomeComfort Imports,contact39@homecomfortimports.com,USA,1035,15/08/2022,124.49,Bank Transfer,USD
3323,1203,218,3,141.65,424.95,452,08-Jan-2022,shipped,Dallas,TX,Linda,Martin,user452@gmail.com,New York,CA,30/05/2022,Portable Board Game,5,27,141.65,815,Shoes,AutoMax Supplies,contact27@automaxsupplies.com,USA,1025,11/11/2022,722.2,Credit Card,USD
4514,1843,488,1,420.27,420.27,447,20-Feb-2022,processing,Los Angeles,PA,Mary,Wilson,user447@gmail.com,Philadelphia,AZ,31/10/2021,Rechargeable Speaker,3,22,420.27,812,Books,Lone Star Apparel,contact22@lonestarapparel.com,Germany,2136,25/11/2022,1025.42,PayPal,USD
4131,810,446,2,410.23,820.46,965,14-Jul-2022,delivered,Los Angeles,NY,Karen,Hernandez,user965@gmail.com,San Jose,TX,26/05/2022,Adjustable Notebook,4,20,410.23,109,Clothing,Wellness Direct,contact20@wellnessdirect.com,Germany,2176,26/11/2022,823.23,PayPal,USD
2460,499,326,5,335.75,1678.75,44,15-Jan-2022,pending,New York,TX,Robert,Smith,user44@gmail.com,Chicago,CA,24/01/2021,Rechargeable T-Shirt,6,1,335.75,691,Sports & Outdoors,Global Tech Distributors,contact1@globaltechdistributors.com,China,858,09/02/2022,568.58,Credit Card,USD
1053,1712,180,5,429.06,2145.3,193,12-Jun-2022,shipped,Houston,IL,Thomas,Martinez,user193@gmail.com,New York,PA,17/09/2022,Premium Toy Car,13,10,429.06,190,Jewelry,Healthy Living Wholesale,contact10@healthylivingwholesale.com,India,1021,29/05/2022,1061.78,PayPal,USD
3705,754,41,1,460.86,460.86,213,22-Jul-2022,delivered,Chicago,CA,Charles,Moore,user213@gmail.com,Philadelphia,AZ,28/12/2021,Wireless Blender,10,33,460.86,572,Automotive,TechCore Supply,contact33@techcoresupply.com,Mexico,2534,08/01/2022,1165.4,Cash on Delivery,USD
4784,1057,407,2,431.78,863.56,698,27-Jun-2022,cancelled,San Diego,TX,William,Anderson,user698@gmail.com,San Diego,PA,17/06/2021,Smart Toy Car,11,24,431.78,865,Office Supplies,Pacific Sports,contact24@pacificsports.com,India,2169,30/04/2022,1150.56,PayPal,USD
4526,1538,468,3,409.62,1228.86,91,30-Aug-2022,returned,New York,AZ,Richard,Williams,user91@gmail.com,Los Angeles,CA,12/12/2020,Premium T-Shirt,7,6,409.62,146,Beauty & Personal Care,City Electronics,contact6@cityelectronics.com,Germany,1548,21/11/2022,745.87,Cash on Delivery,USD
1289,1604,38,2,398.51,797.02,416,25-Nov-2022,delivered,Houston,CA,James,Jones,user416@gmail.com,San Jose,TX,03/10/2021,Rechargeable Backpack,15,29,398.51,810,Garden & Outdoor,PetWorld Wholesale,contact29@petworldwholesale.com,China,2638,02/06/2022,885.54,Credit Card,USD
1768,2543,273,1,65.01,65.01,352,15-Sep-2022,shipped,Dallas,TX,James,Miller,user352@gmail.com,Los Angeles,CA,23/06/2021,Classic Drill,5,2,65.01,615,Shoes,Urban Fashion Co,contact2@urbanfashionco.com,Mexico,2262,08/04/2022,540.01,Cash on Delivery,USD
752,1459,419,3,434.64,1303.92,113,06-Aug-2022,processing,Philadelphia,AZ,Karen,Williams,user113@gmail.com,San Diego,IL,02/12/2020,Premium Vitamin Pack,2,28,434.64,437,Home Appliances,OfficeBox Distributors,contact28@officeboxdistributors.com,USA,1005,14/11/2022,686.27,Cash on Delivery,USD
753,2805,196,3,162.16,486.48,376,19-Nov-2022,shipped,Houston,TX,Sarah,Wilson,user376@gmail.com,Philadelphia,AZ,13/06/2021,Waterproof Board Game,10,31,162.16,636,Automotive,Midwest Fashion Group,contact31@midwestfashiongroup.com,USA,1776,21/05/2022,691.92,Cash on Delivery,USD
4119,2763,445,3,361.17,1083.51,910,06-Apr-2022,delivered,Philadelphia,AZ,David,Martin,user910@gmail.com,Los Angeles,CA,08/04/2020,Classic Keyboard,4,9,361.17,843,Clothing,Metro Office Solutions,contact9@metroofficesolutions.com,Mexico,2296,24/03/2022,186.99,PayPal,USD
1822,676,133,2,204.93,409.86,735,25-Oct-2022,delivered,San Antonio,CA,Sarah,Smith,user735@gmail.com,San Jose,TX,22/10/2020,Eco Backpack,4,26,204.93,25,Clothing,GreenLeaf Organics,contact26@greenleaforganics.com,China,2400,21/12/2022,667.96,Cash on Delivery,USD
4757,435,348,2,119.26,238.52,944,21-Aug-2022,processing,New York,CA,Jessica,Lopez,user944@gmail.com,Chicago,PA,04/12/2020,Compact Speaker,14,8,119.26,988,Health,Golden Shoe Supply,contact8@goldenshoesupply.com,India,68,25/08/2022,1102.52,PayPal,USD
1946,1754,198,5,155.88,779.4,165,19-Aug-2022,processing,Los Angeles,NY,Elizabeth,Anderson,user165@gmail.com,Dallas,AZ,11/10/2022,Eco Drill,10,2,155.88,854,Automotive,Urban Fashion Co,contact2@urbanfashionco.com,Mexico,2880,08/04/2022,1032.25,PayPal,USD
3196,2087,382,2,232.87,465.74,431,22-Jul-2022,shipped,Chicago,PA,Robert,Johnson,user431@gmail.com,San Diego,NY,26/04/2020,Premium Monitor,1,36,232.87,239,Electronics,Prime Auto Accessories,contact36@primeautoaccessories.com,Mexico,1786,06/04/2022,342.15,PayPal,USD
885,2932,201,5,337.57,1687.85,24,12-Sep-2022,pending,New York,CA,Patricia,Moore,user24@gmail.com,San Antonio,TX,20/01/2021,Premium Vitamin Pack,15,7,337.57,237,Garden & Outdoor,Oceanic Imports,contact7@oceanicimports.com,Germany,1763,20/11/2022,979.08,PayPal,USD
